Publisher_Name,Series_Name,Full_Title,Release_Date,Year,In_Collection,In Wish List,Marked Read,My Rating,Media Format,Notes,Tags,PicURL,Listing_Title,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #23,1975-01-01,1975,2,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9789.jpg,Marvel Comics - Marvel Triple Action #23 - 1975-01-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #37,1977-09-01,1977,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9790.jpg,Marvel Comics - Marvel Triple Action #37 - 1977-09-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #38,1977-11-01,1977,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9791.jpg,Marvel Comics - Marvel Triple Action #38 - 1977-11-01,,,,,,,,,
Marvel Comics,Marvel Triple Action (Vol. 1) (1972 - 1979),Marvel Triple Action #44,1978-10-01,1978,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9792.jpg,Marvel Comics - Marvel Triple Action #44 - 1978-10-01,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #12,2000-01-26,2000,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9793.jpg,Marvel Comics - Marvel: The Lost Generation #12 - 2000-01-26,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #11,2000-02-23,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9794.jpg,Marvel Comics - Marvel: The Lost Generation #11 - 2000-02-23,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #10,2000-03-29,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9795.jpg,Marvel Comics - Marvel: The Lost Generation #10 - 2000-03-29,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #9,2000-04-27,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9796.jpg,Marvel Comics - Marvel: The Lost Generation #9 - 2000-04-27,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #8,2000-05-31,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9797.jpg,Marvel Comics - Marvel: The Lost Generation #8 - 2000-05-31,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #7,2000-06-28,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9798.jpg,Marvel Comics - Marvel: The Lost Generation #7 - 2000-06-28,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #6,2000-07-26,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9799.jpg,Marvel Comics - Marvel: The Lost Generation #6 - 2000-07-26,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #5,2000-08-30,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9800.jpg,Marvel Comics - Marvel: The Lost Generation #5 - 2000-08-30,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #4,2000-10-04,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9801.jpg,Marvel Comics - Marvel: The Lost Generation #4 - 2000-10-04,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #3,2000-10-25,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9802.jpg,Marvel Comics - Marvel: The Lost Generation #3 - 2000-10-25,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #2,2000-11-29,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9803.jpg,Marvel Comics - Marvel: The Lost Generation #2 - 2000-11-29,,,,,,,,,
Marvel Comics,Marvel: The Lost Generation (2000),Marvel: The Lost Generation #1,2000-12-28,2000,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9804.jpg,Marvel Comics - Marvel: The Lost Generation #1 - 2000-12-28,,,,,,,,,
Marvel Comics,The Marvels Project (2009 - 2010),The Marvels Project #1 McNiven Variant,2009-08-12,2009,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9805.jpg,Marvel Comics - The Marvels Project #1 McNiven Variant - 2009-08-12,,,,,,,,,
Marvel Comics,The Marvels Project (2009 - 2010),The Marvels Project #2,2009-09-09,2009,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9806.jpg,Marvel Comics - The Marvels Project #2 - 2009-09-09,,,,,,,,,
Marvel Comics,The Marvels Project (2009 - 2010),The Marvels Project #3 McNiven Variant,2009-10-14,2009,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9807.jpg,Marvel Comics - The Marvels Project #3 McNiven Variant - 2009-10-14,,,,,,,,,
Marvel Comics,The Marvels Project (2009 - 2010),The Marvels Project #7 McNiven Variant,2010-03-24,2010,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9809.jpg,Marvel Comics - The Marvels Project #7 McNiven Variant - 2010-03-24,,,,,,,,,
Marvel Comics,Marvels: Eye of the Camera (2008 - 2010),Marvels: Eye of the Camera #1,2008-12-03,2008,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9810.jpg,Marvel Comics - Marvels: Eye of the Camera #1 - 2008-12-03,,,,,,,,,
Marvel Comics,Marvels: Eye of the Camera (2008 - 2010),Marvels: Eye of the Camera #3,2009-01-28,2009,2,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9811.jpg,Marvel Comics - Marvels: Eye of the Camera #3 - 2009-01-28,,,,,,,,,
Marvel Comics,Marvels: Eye of the Camera (2008 - 2010),Marvels: Eye of the Camera #5,2009-04-22,2009,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9812.jpg,Marvel Comics - Marvels: Eye of the Camera #5 - 2009-04-22,,,,,,,,,
Marvel UK,Motormouth (1992 - 1993),Motormouth #10,1993-04-07,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9813.jpg,Marvel UK - Motormouth #10 - 1993-04-07,,,,,,,,,
Marvel Comics,The Mutant Misadventures of Cloak and Dagger (Vol. 3) (1988 - 1991),The Mutant Misadventures of Cloak and Dagger #13,1990-08-01,1990,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9814.jpg,Marvel Comics - The Mutant Misadventures of Cloak and Dagger #13 - 1990-08-01,,,,,,,,,
Marvel Comics,The New Avengers (Vol. 1) (2004 - 2010),The New Avengers Annual #1,2006-04-26,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9815.jpg,Marvel Comics - The New Avengers Annual #1 - 2006-04-26,,,,,,,,,
Marvel Comics,The New Avengers (Vol. 1) (2004 - 2010),The New Avengers #37,2007-12-12,2007,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9816.jpg,Marvel Comics - The New Avengers #37 - 2007-12-12,,,,,,,,,
Marvel Comics,The New Avengers (Vol. 2) (2010 - 2012),The New Avengers #16,2011-09-14,2011,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9817.jpg,Marvel Comics - The New Avengers #16 - 2011-09-14,,,,,,,,,
Marvel Comics,New Excalibur (2005 - 2007),New Excalibur #13,2006-11-22,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9818.jpg,Marvel Comics - New Excalibur #13 - 2006-11-22,,,,,,,,,
Marvel Comics,New Excalibur (2005 - 2007),New Excalibur #15,2007-01-10,2007,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9819.jpg,Marvel Comics - New Excalibur #15 - 2007-01-10,,,,,,,,,
Marvel Comics,New Excalibur (2005 - 2007),New Excalibur #16,2007-02-14,2007,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9820.jpg,Marvel Comics - New Excalibur #16 - 2007-02-14,,,,,,,,,
Marvel Comics,New Thunderbolts (2004 - 2006),New Thunderbolts #10,2005-07-13,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9821.jpg,Marvel Comics - New Thunderbolts #10 - 2005-07-13,,,,,,,,,
Marvel Comics,NFL Superpro (1991 - 1992),NFL Superpro #3,1991-12-01,1991,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9822.jpg,Marvel Comics - NFL Superpro #3 - 1991-12-01,,,,,,,,,
Marvel Comics,"Nick Fury, Agent of S.H.I.E.L.D. (Vol. 3) (1989 - 1993)","Nick Fury, Agent of S.H.I.E.L.D. #27",1991-09-01,1991,3,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9823.jpg,"Marvel Comics - Nick Fury, Agent of S.H.I.E.L.D. #27 - 1991-09-01",,,,,,,,,
Marvel Comics,"Nick Fury, Agent of S.H.I.E.L.D. (Vol. 3) (1989 - 1993)","Nick Fury, Agent of S.H.I.E.L.D. #29",1991-11-01,1991,2,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9824.jpg,"Marvel Comics - Nick Fury, Agent of S.H.I.E.L.D. #29 - 1991-11-01",,,,,,,,,
Marvel Comics,"Nick Fury, Agent of S.H.I.E.L.D. (Vol. 3) (1989 - 1993)","Nick Fury, Agent of S.H.I.E.L.D. #36",1992-06-01,1992,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9825.jpg,"Marvel Comics - Nick Fury, Agent of S.H.I.E.L.D. #36 - 1992-06-01",,,,,,,,,
Marvel Comics,Nomad (Vol. 2) (1992 - 1994),Nomad #18,1993-10-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9826.jpg,Marvel Comics - Nomad #18 - 1993-10-01,,,,,,,,,
Marvel Comics,Northstar (Vol. 1) (1994),Northstar #4,1994-07-01,1994,2,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9827.jpg,Marvel Comics - Northstar #4 - 1994-07-01,,,,,,,,,
IDW Publishing,The October Faction (2014 - 2016),The October Faction #2,2014-11-12,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9828.jpg,IDW Publishing - The October Faction #2 - 2014-11-12,,,,,,,,,
IDW Publishing,The October Faction (2014 - 2016),The October Faction #2 Subscription Variant,2014-11-12,2014,4,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9829.jpg,IDW Publishing - The October Faction #2 Subscription Variant - 2014-11-12,,,,,,,,,
IDW Publishing,The October Faction (2014 - 2016),The October Faction #16 Subscription Variant,2016-05-18,2016,5,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9830.jpg,IDW Publishing - The October Faction #16 Subscription Variant - 2016-05-18,,,,,,,,,
Marvel Comics,The Official Handbook of the Marvel Universe - Deluxe Edition (1985 - 1987),The Official Handbook of the Marvel Universe #4,1985-11-27,1985,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9831.jpg,Marvel Comics - The Official Handbook of the Marvel Universe #4 - 1985-11-27,,,,,,,,,
Marvel Comics,The Official Handbook of the Marvel Universe - Deluxe Edition (1985 - 1987),The Official Handbook of the Marvel Universe #5,1986-01-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9832.jpg,Marvel Comics - The Official Handbook of the Marvel Universe #5 - 1986-01-01,,,,,,,,,
Marvel Comics,The Official Handbook of the Marvel Universe - Deluxe Edition (1985 - 1987),The Official Handbook of the Marvel Universe #13,1986-09-17,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9833.jpg,Marvel Comics - The Official Handbook of the Marvel Universe #13 - 1986-09-17,,,,,,,,,
DC Comics,OMAC (Vol. 3) (2006 - 2007),OMAC #2,2006-08-02,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9834.jpg,DC Comics - OMAC #2 - 2006-08-02,,,,,,,,,
DC Comics,OMAC (Vol. 3) (2006 - 2007),OMAC #3,2006-09-06,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9835.jpg,DC Comics - OMAC #3 - 2006-09-06,,,,,,,,,
DC Comics,OMAC (Vol. 3) (2006 - 2007),OMAC #4,2006-10-04,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9836.jpg,DC Comics - OMAC #4 - 2006-10-04,,,,,,,,,
DC Comics,OMAC (Vol. 3) (2006 - 2007),OMAC #5,2006-11-15,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9837.jpg,DC Comics - OMAC #5 - 2006-11-15,,,,,,,,,
DC Comics,OMAC (Vol. 3) (2006 - 2007),OMAC #6,2006-12-13,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9838.jpg,DC Comics - OMAC #6 - 2006-12-13,,,,,,,,,
DC Comics,OMAC (Vol. 3) (2006 - 2007),OMAC #7,2007-01-10,2007,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9839.jpg,DC Comics - OMAC #7 - 2007-01-10,,,,,,,,,
DC Comics,OMAC (Vol. 3) (2006 - 2007),OMAC #8,2007-02-14,2007,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9840.jpg,DC Comics - OMAC #8 - 2007-02-14,,,,,,,,,
DC Comics,The OMAC Project (2005),The OMAC Project #2,2005-05-25,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9842.jpg,DC Comics - The OMAC Project #2 - 2005-05-25,,,,,,,,,
DC Comics,The OMAC Project (2005),The OMAC Project #3,2005-06-29,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9843.jpg,DC Comics - The OMAC Project #3 - 2005-06-29,,,,,,,,,
DC Comics,The OMAC Project (2005),The OMAC Project #4,2005-07-27,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9844.jpg,DC Comics - The OMAC Project #4 - 2005-07-27,,,,,,,,,
DC Comics,The OMAC Project (2005),The OMAC Project #5,2005-08-24,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9845.jpg,DC Comics - The OMAC Project #5 - 2005-08-24,,,,,,,,,
DC Comics,The OMAC Project (2005),The OMAC Project #6,2005-09-28,2005,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9846.jpg,DC Comics - The OMAC Project #6 - 2005-09-28,,,,,,,,,
Marvel Comics,The Original Ghost Rider Rides Again (1991 - 1992),The Original Ghost Rider Rides Again #4,1991-10-01,1991,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9847.jpg,Marvel Comics - The Original Ghost Rider Rides Again #4 - 1991-10-01,,,,,,,,,
Marvel Comics,Original Sin (2014),Original Sin #5.3 Thor & Loki: The Tenth Realm #3,2014-08-06,2014,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9848.jpg,Marvel Comics - Original Sin #5.3 Thor & Loki: The Tenth Realm #3 - 2014-08-06,,,,,,,,,
DC Comics,Outcasts (1987 - 1988),Outcasts #10,1988-07-01,1988,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9849.jpg,DC Comics - Outcasts #10 - 1988-07-01,,,,,,,,,
DC Comics,Peter Cannon: Thunderbolt (Vol. 1) (1992 - 1993),Peter Cannon: Thunderbolt #7,1993-03-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9850.jpg,DC Comics - Peter Cannon: Thunderbolt #7 - 1993-03-01,,,,,,,,,
Marvel Comics,Phantom 2040 (1995),Phantom 2040 #1,1995-03-07,1995,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9851.jpg,Marvel Comics - Phantom 2040 #1 - 1995-03-07,,,,,,,,,
Marvel Comics,Phantom 2040 (1995),Phantom 2040 #2,1995-04-04,1995,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9852.jpg,Marvel Comics - Phantom 2040 #2 - 1995-04-04,,,,,,,,,
Marvel Comics,Phantom 2040 (1995),Phantom 2040 #3,1995-05-02,1995,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9853.jpg,Marvel Comics - Phantom 2040 #3 - 1995-05-02,,,,,,,,,
Marvel Comics,Phantom 2040 (1995),Phantom 2040 #4,1995-06-13,1995,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9854.jpg,Marvel Comics - Phantom 2040 #4 - 1995-06-13,,,,,,,,,
Image Comics,Prophet (Vol. 1) (1993 - 1995),Prophet #4,1994-02-01,1994,2,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9855.jpg,Image Comics - Prophet #4 - 1994-02-01,,,,,,,,,
Image Comics,Prophet (Vol. 1) (1993 - 1995),Prophet #6,1994-06-01,1994,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9856.jpg,Image Comics - Prophet #6 - 1994-06-01,,,,,,,,,
Image Comics,Prophet (Vol. 1) (1993 - 1995),Prophet #7,1994-09-01,1994,5,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9857.jpg,Image Comics - Prophet #7 - 1994-09-01,,,,,,,,,
Image Comics,Prophet / Chapel: Super Soldiers (1996),Prophet / Chapel: Super Soldiers #1 Rob Liefeld Cover,1996-06-26,1996,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9858.jpg,Image Comics - Prophet / Chapel: Super Soldiers #1 Rob Liefeld Cover - 1996-06-26,,,,,,,,,
Marvel Comics,The Punisher 2099 (Vol. 1) (1993 - 1995),The Punisher 2099 #3,1993-04-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9859.jpg,Marvel Comics - The Punisher 2099 #3 - 1993-04-01,,,,,,,,,
Marvel Comics,Punisher War Journal (Vol. 2) (2007 - 2009),Punisher War Journal #1 Black & white variant,2006-11-22,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9860.jpg,Marvel Comics - Punisher War Journal #1 Black & white variant - 2006-11-22,,,,,,,,,
Marvel Comics,Punisher: Soviet (2019 - 2020),Punisher Soviet #1,2019-11-13,2019,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9861.jpg,Marvel Comics - Punisher Soviet #1 - 2019-11-13,,,,,,,,,
Marvel Comics,The Rawhide Kid (1985),The Rawhide Kid #4,1985-11-01,1985,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9862.jpg,Marvel Comics - The Rawhide Kid #4 - 1985-11-01,,,,,,,,,
Archie Comics,Reggie's Wise Guy Jokes (1968 - 1980),Reggie's Wise Guy Jokes #11,1970-02-01,1970,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9863.jpg,Archie Comics - Reggie's Wise Guy Jokes #11 - 1970-02-01,,,,,,,,,
Marvel Comics,The Ren & Stimpy Show (1992 - 1996),The Ren & Stimpy Show #5,1993-04-01,1993,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9864.jpg,Marvel Comics - The Ren & Stimpy Show #5 - 1993-04-01,,,,,,,,,
Other,Renegade Rabbit (1986 - 1987),Renegade Rabbit #1,1986-12-01,1986,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9865.jpg,Other - Renegade Rabbit #1 - 1986-12-01,,,,,,,,,
Harvey Comics,Richie Rich (1960 - 1991),Richie Rich #87,1969-08-15,1969,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9866.jpg,Harvey Comics - Richie Rich #87 - 1969-08-15,,,,,,,,,
Harvey Comics,Richie Rich & Dollar the Dog (1977 - 1982),Richie Rich & Dollar the Dog #4,1978-10-01,1978,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9867.jpg,Harvey Comics - Richie Rich & Dollar the Dog #4 - 1978-10-01,,,,,,,,,
Harvey Comics,Richie Rich and His Best Girlfriend Gloria (1977 - 1982),Richie Rich and His Best Girlfriend Gloria #11,1979-11-01,1979,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9868.jpg,Harvey Comics - Richie Rich and His Best Girlfriend Gloria #11 - 1979-11-01,,,,,,,,,
Harvey Comics,Richie Rich Diamonds,Richie Rich Diamonds #55,1981-11-01,1981,1,0,0,,Print,change to 58,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9869.jpg,Harvey Comics - Richie Rich Diamonds #55 - 1981-11-01,,,,,,,,,
Harvey Comics,Richie Rich Dollars and Cents (1963 - 1982),Richie Rich Dollars and Cents #66,1969-12-31,1969,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9870.jpg,Harvey Comics - Richie Rich Dollars and Cents #66 - 1969-12-31,,,,,,,,,
Harvey Comics,Richie Rich Dollars and Cents (1963 - 1982),Richie Rich Dollars and Cents #88,1969-12-31,1969,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9871.jpg,Harvey Comics - Richie Rich Dollars and Cents #88 - 1969-12-31,,,,,,,,,
Harvey Comics,Richie Rich Fortunes (1971 - 1982),Richie Rich Fortunes #43,1978-12-01,1978,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9872.jpg,Harvey Comics - Richie Rich Fortunes #43 - 1978-12-01,,,,,,,,,
Harvey Comics,Richie Rich Inventions (1977 - 1982),Richie Rich Inventions #4,1978-09-01,1978,0,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9873.jpg,Harvey Comics - Richie Rich Inventions #4 - 1978-09-01,,,,,,,,,
Harvey Comics,Richie Rich Profits,Richie Rich Profits #23,1969-12-31,1969,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9874.jpg,Harvey Comics - Richie Rich Profits #23 - 1969-12-31,,,,,,,,,
Harvey Comics,Richie Rich Riches (Vol. 1) (1972 - 1982),Richie Rich Riches #22,1976-01-10,1976,1,0,0,,Print,change to 13,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9875.jpg,Harvey Comics - Richie Rich Riches #22 - 1976-01-10,,,,,,,,,
Harvey Comics,Richie Rich Success Stories (1964 - 1982),Richie Rich Success Stories #23,1969-01-01,1969,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9876.jpg,Harvey Comics - Richie Rich Success Stories #23 - 1969-01-01,,,,,,,,,
Marvel Comics,Rocket (2017),Rocket #4,2017-08-09,2017,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9877.jpg,Marvel Comics - Rocket #4 - 2017-08-09,,,,,,,,,
Marvel Comics,Rom (Vol. 1) (1979 - 1986),Rom #4,1980-03-01,1980,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9878.jpg,Marvel Comics - Rom #4 - 1980-03-01,,,,,,,,,
Marvel Comics,Rom (Vol. 1) (1979 - 1986),Rom #6,1980-05-01,1980,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9879.jpg,Marvel Comics - Rom #6 - 1980-05-01,,,,,,,,,
Marvel Comics,Rom (Vol. 1) (1979 - 1986),Rom #8,1980-07-01,1980,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9880.jpg,Marvel Comics - Rom #8 - 1980-07-01,,,,,,,,,
IDW Publishing,ROM (Vol. 1) (2016 - 2017),ROM #0 Free Comic Book Day 2016 Edition,2016-04-13,2016,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9881.jpg,IDW Publishing - ROM #0 Free Comic Book Day 2016 Edition - 2016-04-13,,,,,,,,,
Marvel Comics,Runaways (Vol. 2) (2005 - 2008),Runaways #18,2006-07-19,2006,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9882.jpg,Marvel Comics - Runaways #18 - 2006-07-19,,,,,,,,,
Marvel Comics,Runaways (Vol. 3) (2008 - 2009),Runaways #2,2008-09-24,2008,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9883.jpg,Marvel Comics - Runaways #2 - 2008-09-24,,,,,,,,,
Marvel Comics,Runaways (Vol. 3) (2008 - 2009),Runaways #3,2008-10-22,2008,1,0,0,,Print,,BOXE,https://coolcatcollectibles-boxe.surge.sh/PART1/IMG_9884.jpg,Marvel Comics - Runaways #3 - 2008-10-22,,,,,,,,,
